Review,Rating
"Không phiền tiếng ồn, nơi này tuyệt vời, đã đọc đánh giá về tiếng ồn, sử dụng trang web của khách sạn để đặt phòng, trang web thú vị cung cấp các tùy chọn hộp kiểm: 1 phòng ở thang máy xa nhất, 2 phòng ở tầng cao hơn, 3 phòng yên tĩnh, hy vọng được phòng yên tĩnh nhất có thể, nhưng lại được phòng ở tầng 6, trong khi ở hành lang tầng 18-19 có thang máy và nghe thấy tiếng còi xe tải, xe cứu thương suốt đêm, trời ơi, chưa kể tiếng máy sưởi nghe như tiếng động cơ máy bay nhỏ, có thể nghe thấy từ các phòng xung quanh. Nếu tiếng ồn làm bạn ngủ được thì tiện nghi sạch sẽ, vị trí thuận tiện, giá cả hợp lý, nhân viên khá hữu ích.",3
"Tôi rất thích kỳ nghỉ ngắn ngày ở Warwick, tận hưởng mua sắm Giáng sinh, Warwick vượt quá mong đợi, nhân viên tuyệt vời, cực kỳ thân thiện, phòng sạch sẽ, dịch vụ sảnh tuyệt vời, liên lạc với khách sạn rất thân thiện, nhà vệ sinh nữ, sảnh chờ tốt... có vẻ như bị ma ám, ánh sáng hoàn toàn rùng rợn, dù sao thì tôi cũng rất thích kỳ nghỉ vài ngày ở đây.",4
"Khách sạn đáp ứng kỳ vọng, vị trí trung tâm, gần sông, có nhiều lựa chọn mua sắm và giải trí về đêm ở trung tâm thành phố Belltown, được xếp hạng sao về vị trí, giá thuê phòng cưới đã trả, không chắc về giá trị so với giá cả, phòng rộng rãi nhưng hơi lỗi thời, tầm nhìn từ phòng khá tốt, tầng dưới có tầm nhìn toàn cảnh buồn tẻ, bãi đậu xe có nhiều tòa nhà, trung tâm thể dục đầy đủ tiện nghi, phòng xông hơi, hồ bơi, quán bar/nhà hàng nhỏ xinh ở tầng hầm liền kề khách sạn, phí đậu xe 30 ngày có thể quá cao, có thể là phí đậu xe tiêu chuẩn trên đường phố trung tâm thành phố vào cuối tuần để tiết kiệm tiền, sẵn sàng ở lại trong tương lai với giá thấp hơn đáng kể so với các khách sạn bốn sao gần đó.",3
"Khách sạn tuyệt vời, chồng tôi đã ở Warwick cách đây 4 năm, thích vị trí khách sạn nên không ngần ngại đặt chuyến đi. Chúng tôi yêu cầu phòng không hút thuốc, giường cỡ King, tầng cao, hy vọng khách sạn có tầm nhìn đẹp ra Space Needle, thủ tục nhận phòng thân thiện, chìa khóa chỉ mất vài phút, phòng đẹp, ghế sofa nhỏ, ban công kiểu Juliet. Yêu thích vị trí khách sạn, chỉ cách một dãy nhà là những nhà hàng tốt nhất ở trung tâm thành phố như Dahlia Lounge, Palace Kitchen, Lola, cửa hàng tạp hóa nhỏ/mini-mart, rượu vang trên phố Right, dễ dàng đi bộ đến chợ Pike Place. Nhà hàng và khu vực sảnh chờ trong khách sạn rất đẹp, ăn sáng tại khách sạn, đồ uống tại sảnh/quầy bar mở cửa, dịch vụ tốt. Chúng tôi không có cơ hội sử dụng nhưng đã xem qua hồ bơi và phòng tập thể dục ở tầng hầm, hồ bơi nhỏ nhưng chắc chắn có thể sử dụng được, phòng tập thể dục có nhiều máy móc, tạ không phải là loại mới nhất, máy móc chắc chắn tốt, được giữ gọn gàng sạch sẽ, phòng tập thể dục có nhiều khăn tắm, máy làm mát nước. Tôi nghĩ nhân viên dọn phòng chạy vài ngày trước khi chúng tôi rời đi, thân thiện. Chúng tôi đã sử dụng trung tâm kinh doanh vài lần, gồm 2 máy tính, internet miễn phí, máy in, chỉ cần hỏi quầy lễ tân, rất tiện lợi. Nhìn chung, tôi thấy nhân viên hữu ích, khách sạn yên tĩnh, vị trí tốt, chắc chắn đáp ứng được kỳ vọng, đã từng ở đây nhiều năm trước, chắc chắn sẽ quay lại sớm.",4
"Khách sạn tốt, không quá lớn, mới được trang trí lại, phòng rộng rãi, sạch sẽ, vị trí tuyệt vời, cách trung tâm thị trấn 2 dãy nhà và khu chợ 4 dãy nhà. Nhà hàng của khách sạn rất nhộn nhịp, nhiều thực khách đến ăn, đồ ăn ngon. Nói chung, rất nên ở lại đây.",4
"Lựa chọn tốt ở Seattle, nghỉ đêm công tác, đặt phòng qua công ty, nhìn chung hài lòng, đến muộn tối, phòng tầng 17 sạch sẽ, thoải mái, tầm nhìn tuyệt vời, phòng tắm hơi nhỏ nhưng sạch sẽ và đầy đủ tiện nghi, ngủ ngon giấc, thưởng thức bữa sáng tuyệt vời tại nhà hàng, nhân viên thân thiện và lịch sự.",4
"Vị trí tuyệt vời, bãi đậu xe đắt đỏ, trung tâm Warwick, Seattle, dễ dàng đi bộ đến Pikes Place, ga tàu điện trên cao, trung tâm thành phố có nhiều cửa hàng. Tôi đã ở đây hai lần gần đây, bắt đầu và kết thúc chuyến tham quan vùng Tây Bắc Thái Bình Dương. Nhân viên thân thiện và hiểu biết, phòng rộng rãi, ghế bành thoải mái, giường lớn, tủ lạnh và máy pha cà phê. Bãi đậu xe đắt đỏ, giá cả phản ánh giá đậu xe ở trung tâm thành phố, khu vực miễn phí đi lại bằng xe buýt Seattle, xe buýt giá rẻ và miễn phí đi lại ở trung tâm Seattle, cửa hàng tạp hóa tiện lợi đối diện.",4
"Máy điều hòa ồn ào - một tiêu chuẩn, đặt phòng qua công ty du lịch nhưng không may lại gây thất vọng với khách sạn Warwick Seattle. Ở 3 đêm tại Warwick, tôi đã đổi 3 phòng, ngay từ phút đầu tiên, nhân viên khách sạn không đối xử với khách như thể họ là khách xâm nhập, họ rất miễn cưỡng giúp đỡ giải quyết khiếu nại. Khách sạn nằm ngay trung tâm thành phố, cách các nhà hàng rất tốt chỉ 5 phút, phòng trống được cung cấp ở tầng 2, cửa sổ mở thẳng ra tầng hầm đậu xe, nhưng khi đổi phòng, cả 3 phòng đều phát ra tiếng ồn máy điều hòa/máy sưởi rất lớn, thật không thể tin được. Nhân viên khách sạn nói rằng đó là mức độ ồn tiêu chuẩn, tôi đã cố gắng tránh sử dụng máy điều hòa vào ban đêm nhưng vẫn có thể ngủ được vì tiếng ồn quá lớn.",1
"Khách sạn Warwick có vị trí tốt nhưng vệ sinh kém, nằm ở Seattle, gần trung tâm mua sắm Pike Place Seattle Centre. Tuy nhiên, độ sạch sẽ của khách sạn khá tệ, ga trải giường rách, rèm cửa rách, sàn nhà có vết bẩn. Khách sạn quảng cáo có ban công nhưng thực tế lại rất đáng thất vọng, tôi từng ở khách sạn San Diego nhưng ban công ở Warwick chỉ rộng 10 inch. Tầm nhìn từ phòng lên đỉnh Space Needle rất tuyệt vời nhưng điều đó không bù đắp được sự vệ sinh kém. Nhân viên phục vụ dễ chịu nhưng không đến nỗi khó chịu, tôi quyết định không thử nhà hàng, chỉ có quán Ralph Deli Street và quán cà phê bán đồ ăn nhẹ rất ngon. Có rất nhiều khách sạn tốt hơn ở Seattle, giá chỉ nhỉnh hơn một chút so với Warwick, ví dụ như khách sạn Andra.",2
"Nơi tốt để chi nhiều tiền ở Warwick, rất thoải mái, đẹp, tầm nhìn đẹp ra tháp Space Needle, phòng đẹp, không mong đợi ban công, chỉ có gờ cao 18 inch, lan can sắt nhô ra ngoài, cửa hiên mở một phần, tầm nhìn ra hồ Union và vịnh Elliott, buổi sáng tháp Space Needle khuất mây, thời tiết đẹp, nắng ráo, nhiều mây, cần đến Warwick, không có gì để phàn nàn.",4
"Chuyến đi Seattle rất tuyệt, tôi muốn ở khách sạn khu trung tâm, giá cả hợp lý nên quyết định ở Warwick. Khách sạn sạch sẽ, tầng 17, tầm nhìn tuyệt vời ra tháp Space Needle và trung tâm thành phố. Có thể mở cửa trượt để đón gió mát, giường thoải mái nhưng gối không quá to. Phòng sạch sẽ, chỗ đậu xe không thành vấn đề vì có thể sử dụng bãi đậu xe của khách sạn. Nhân viên thân thiện và hữu ích, phải hỏi chìa khóa phòng làm việc có 2 máy tính, nhưng việc lấy chìa khóa khá phiền phức. Nhà hàng phục vụ bữa sáng ngon. Khách sạn không nằm trong khoảng cách đi bộ đến các điểm tham quan chính như đã nêu, tháp Space Needle và chợ Pike cách đó 20 phút đi bộ, nên tôi chọn lái xe đến đó. Chúng tôi rất hài lòng với kỳ nghỉ tại khách sạn.",4
"Khách sạn tuyệt vời ở Seattle, vợ tôi đã ở Warwick Seattle vài ngày vào tháng 9, khách sạn không làm thất vọng, giá cả hợp lý, nằm ở khu trung tâm thành phố, dễ dàng đi bộ đến các điểm tham quan ven sông, xe buýt miễn phí đến Seattle. Phòng giường cỡ King rộng rãi, được trang bị đẹp mắt, thoải mái với nhiều gối, phòng cà phê tuyệt vời ở Seattle, phòng tắm lát đá cẩm thạch với bồn tắm sâu và vòi sen cầm tay là một điểm cộng, đồ dùng vệ sinh cá nhân ở mức trung bình, không có gì đáng kể, khiếu nại liên quan đến lễ tân, đặt chỗ chuyến đi đến bán đảo Olympic, quyết định hủy đặt phòng thứ hai, đến khách sạn vào ngày hôm đó, nhân viên lễ tân du lịch cứ đợi vài phút, chào hỏi, chuyển sang nhân viên lễ tân khác và nói rằng không có đặt phòng, không có nỗ lực nào để xem xét, đi bộ lên cầu thang, bãi đậu xe trong nhà để xe xác nhận hành lý đã đặt, ngày hôm sau văn phòng cố gắng liên lạc nhưng được thông báo không ở lại, phí đậu xe 21 đô la/ngày khá cao, lựa chọn đậu xe ở Seattle khan hiếm, khách sạn không có xe đưa đón, lựa chọn taxi 30 đô la. Nhà hàng của khách sạn ở mức chấp nhận được, bữa sáng thực sự tuyệt vời, đi bộ vài dãy nhà đến công viên Mayflower, khách sạn đắt tiền nhưng tuyệt vời.",4
"Khách sạn Gem Hotel thực sự là một viên ngọc quý, nhỏ nhắn nhưng dịch vụ tuyệt vời, phòng không quá lớn nhưng chắc chắn đủ dùng, sạch sẽ và thoải mái. Hãy yêu cầu phòng ở tầng cao với tầm nhìn tuyệt vời ra trung tâm thành phố và tháp Space Needle. Nhân viên chu đáo nhất, lễ tân thân thiện và hữu ích, tài xế xe đưa đón rất nhiệt tình, đón khách ở bến phà Victoria, rất thuận tiện. Tôi rất khuyên bạn nên đến đây.",5
"Giá cả khá hợp lý, tôi thường xuyên đến Seattle, nhưng nếu ở lại lâu hơn 1-2 ngày thì không đáng, nhất là khi khách sạn mới tăng giá gần đây. Tôi khuyên bạn nên chọn Ramada Steps Away, ở lâu hơn thì hoàn hảo, đặc biệt là đối với các gia đình. Các khách sạn sang trọng hơn ở thị trấn Warwick sẽ đáp ứng tốt nhu cầu của gia đình, đặc biệt là các phòng suite đắt tiền. Hồ bơi hơi tối, ban công thực chất chỉ là cửa sổ lớn nhìn ra quang cảnh, vị trí hoàn hảo. Nhà hàng nhỏ không quá đắt nhưng đồ ăn không ngon hơn ở trung tâm thành phố.",4
"Khách sạn ở mức trung bình khá tốt, vị trí tuyệt vời, nhiều nhà hàng ngon, cửa hàng tạp hóa cao cấp, rạp chiếu phim Cinerama trong bán kính 1 dãy nhà, Macy's và Nordstroms, nhiều cửa hàng mua sắm, nệm êm ái, tầm nhìn toàn cảnh tuyệt đẹp ra hồ Space Needle, Union, trung tâm thành phố Elliott Bay, hồ bơi tuyệt vời, phòng tập thể dục hiện đại, dịch vụ phòng tốt, không có gì phải phàn nàn, trừ pizza, phí đậu xe 21 đô la, hơi cao, tòa nhà cũ được tân trang lại rất đẹp.",4
"Lựa chọn tồi tệ, đã đặt khách sạn qua Hot Wire, gọi ngay lập tức yêu cầu phòng không hút thuốc, phòng giường cỡ King, phòng cách xa thang máy/sân băng. Người nói chuyện lịch sự nhưng nói không đảm bảo đáp ứng yêu cầu, hãy ghi chú lại đặt phòng. Nhân viên lễ tân thô lỗ, nói không có yêu cầu đặc biệt nào, đã ghi nhận thẻ đặt phòng và nói không có giường cỡ King, đặt phòng bị kẹt ở 2 giường đôi, nằm ngay đối diện thang máy, không hút thuốc, không có thang máy, bãi đậu xe trong gara, thảm trong gara bẩn thỉu, cầu thang bẩn thỉu, khách sạn hướng ra phố 4 có mùi nước tiểu, thảm khu vực quầy lễ tân và thang máy cần được vệ sinh, rèm cửa cần được giặt sạch và có biển báo cần ủi, vòi sen tiết kiệm nước trong phòng tắm nhỏ giọt liên tục, cống thoát nước bồn tắm cần được sửa chữa, rèm tắm bị rách, không có máy pha cà phê trong phòng, ga trải giường không vừa, nệm bị lệch, nhân viên không thân thiện, nhân viên dọn phòng khá dễ chịu, nên ở lại khách sạn này.",1
"Khách sạn giá cả phải chăng, từng ở Warwick Times những năm trước, nghỉ đêm ngày 25 tháng 3 năm 2005. Phòng tốt, giường cỡ lớn, TV, phim trả phí, tủ lạnh mini (thiếu máy pha cà phê), phòng tắm lát đá cẩm thạch đẹp, vòi sen cầm tay, tầm nhìn hướng Đông, khách sạn nhìn ra tháp Space Needle, nhìn thấy 2 tòa tháp khách sạn Westin, giá cả hợp lý, có thẻ tích điểm AAdvantage 10 dặm, thuốc chống ruồi, phí đậu xe qua đêm 21 đô la, chắc chắn nên quay lại, vị trí tuyệt vời.",4
"Warwick nhận được nhiều đánh giá tốt và xấu, nhân viên khá thô lỗ, phòng khá bẩn, bị đứt tay, yêu cầu băng cá nhân nhưng không được cung cấp, yêu cầu dụng cụ mở chai cũng không được cung cấp, dịch vụ cần được cải thiện hơn.",2
"Dịch vụ tuyệt vời ở Warwick, tôi vừa trải qua 4 ngày nghỉ lễ Giáng sinh ở Warwick, sự giúp đỡ tận tình, chu đáo, lịch sự của nhân viên lễ tân, nhà hàng, phục vụ phòng, dọn dẹp phòng nhìn chung rất tốt, được đánh giá cao. Nhà hàng phục vụ các món ăn tuyệt vời, nhưng thời gian hoạt động có hạn và nhân viên ít ỏi. Điều khiến tôi không thể đánh giá xuất sắc là khách sạn hơi cũ, thảm và ga trải giường bẩn, giống như nhà nghỉ bình dân, với mức giá đó thì phòng cần được tân trang lại.",4
